,ENTIDAD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL,Year
23,SAN LUIS POTOSÍ,12.4293343128268,22.6411271513189,7.69588077483367,137.39476419209,72.8209927968586,169.133761596979,263.702125412613,79.8773419954921,99.0629400746424,39.197295488701,33.0460072280333,29.0357791387364,966.0373501631252,1985
24,SINALOA,115.571741062791,2.40814605005408,8.42968213168826,2.36644947836682,0.131750151679553,89.6258046715224,167.02245741958,140.234157699717,158.166580931273,73.8043310228286,10.2984172862522,24.4798406397294,792.5393585454823,1985
25,SONORA,44.7953292425546,14.860634368271,6.18975364505261,19.5561665167454,0.279019716191731,13.0989128328498,106.044604876365,70.0715101180742,57.9643962981713,31.594056538493,21.1155050281146,5.57139030828994,391.14127948917326,1985
26,TABASCO,189.29737963173,98.7287199555963,94.7061545716319,148.844300705462,97.3750059589082,312.216257995297,268.418193340698,302.914974183481,260.844529391715,277.844685556418,219.985695229254,222.035114909818,2493.2110114300094,1985
27,TAMAULIPAS,25.2371764890989,12.417977762007,18.2907658413081,102.490372296242,81.4162551329011,192.674793794006,132.895370911674,53.5263575493123,62.5720981525582,91.2723858742085,15.6802171298673,33.685794978887,822.1595659120702,1985
28,TLAXCALA,2.85180211684787,6.09792709277102,23.3828328373633,59.8720743770367,101.424973170736,147.530246366907,94.2488438571774,105.926740164161,94.2529870676498,38.2530853985712,6.55822928786497,6.52358574577869,686.9233274828649,1985
29,VERACRUZ,22.7883436713524,39.7611991065682,31.1194750394389,79.2817113945601,55.4147564441122,214.161723530076,263.336728455878,169.256607426957,184.566513795298,113.019875016087,54.7379250300982,59.4440788200191,1286.8889377304452,1985
30,YUCATÁN,56.163443757325,31.5864653682677,31.5717751215837,22.0880780533946,142.175210668116,131.421248000035,175.650840090086,156.93014227061,179.189560421852,69.0104621991235,58.0930108258926,45.7200789129609,1099.6003156892468,1985
31,ZACATECAS,20.5131447681731,1.18956044840114,1.24441435577425,12.7760093320128,21.4087633324131,107.638549789371,81.1182873224662,65.3126249588229,47.0996538677363,29.0139323618024,3.76137014955748,26.5180830858968,417.5943937724275,1985
32,NACIONAL,36.0,16.5,15.0,37.2,51.5,126.9,139.8,118.8,106.1,65.5,31.9,25.4,770.6,1985
0,AGUASCALIENTES,0.0668917048179726,3.66378390545761,0.0,10.1657576048862,17.0171385041768,123.887374924056,51.7906437444408,32.6857249175824,98.0693708951535,80.8026631829375,15.1902429976043,1.56520882419339,434.9048012053065,1986
1,BAJA CALIFORNIA,12.6496004388647,43.0408412996778,44.2522536462096,1.73126303594629,0.22284673653858,0.696759808121987,1.4529106482609,2.24494124656436,11.6211346596816,21.4766201069231,10.3093704975722,24.9730684402186,174.67161056457974,1986
2,BAJA CALIFORNIA SUR,2.27715132996771,3.65444088910315,0.0,11.1450685094806,0.172291405838501,0.0,14.2136784690688,49.614560065319,18.4150495079073,21.0245071118729,0.887783870621788,19.4143276975022,140.81885885668194,1986
3,CAMPECHE,17.3802329541699,16.7457469114387,4.86296734254888,31.6785245023846,47.7272939817229,188.555373567382,161.809652531339,179.693526077126,119.807636703485,121.463931134054,42.8094811290788,37.3383037738491,969.8726706085789,1986
4,COAHUILA,6.12692371657811,5.11169956327018,2.81960386110923,41.3357655190937,42.9713358229044,83.3585780148133,14.3244737603766,20.4820335865023,91.3062101903692,58.8865129437284,11.1585430805208,34.3604675973918,412.24214765665806,1986
5,COLIMA,4.56824654705509,5.57827091378691,0.0,0.536781813008757,6.8681601256847,119.629284469534,150.011935744857,138.456497956488,193.059113514954,142.868642484899,19.0354664940835,5.70861904337179,786.3210191077226,1986
6,CHIAPAS,92.6091985407253,33.1864314423479,50.3029014682261,36.9396879770594,239.159392408369,155.511356638529,171.630535723636,196.481759694351,189.909939221508,120.43361752094,100.784752461945,48.1511812871594,1435.1007543847963,1986
7,CHIHUAHUA,7.38895733041163,9.88164018139895,5.03385796963408,5.88865153927842,16.9687650465785,50.6371784322039,134.673618397608,93.2377293369511,62.2759733891635,17.7882480619376,9.44157716987634,34.331814708936,447.54801156397804,1986
8,CIUDAD DE MÉXICO,0.0,0.0,0.233877556536961,21.6804101082186,70.2834360567129,236.349005089464,105.192227548037,119.250418205218,80.077205444096,51.2494799606845,3.99552753353037,0.0,688.3115875024982,1986
9,DURANGO,1.96468569548892,7.63489585128519,0.0720328872904559,17.2039391433033,15.243397095316,113.33426750793,146.614789412415,72.9650033002714,152.436023077415,77.6298434993446,9.92254352178195,38.6247013939331,653.6461223857749,1986
10,GUANAJUATO,0.0,2.95055240150868,0.0115836926597695,19.7803834163454,26.8087708857906,197.559561180617,83.1525733437383,64.8270183343273,77.6809320638378,44.0423334589671,12.2939407841802,9.40627708682154,538.5139266487937,1986
11,GUERRERO,0.429740103082057,0.60440700768856,0.350523201202737,14.8047886062293,63.2469897273674,184.736897314744,140.670775601305,163.457161694022,131.900851711268,55.684810175404,19.0869437932525,11.3033930591925,786.2772819947581,1986
12,HIDALGO,4.94436799946994,5.36804192951661,16.76878648435,50.9034448234788,83.0194891759019,155.943602904198,104.313648782012,50.9006827728994,76.8871835490403,71.8032332830097,47.4653896405126,19.5628375790683,687.8807089234576,1986
13,JALISCO,0.563041486846304,7.91037977250018,0.0137049467572755,4.27741021511278,45.6651400700786,167.467006994095,190.122463734876,149.877026496884,112.281135061704,75.8547440648582,12.7822226819392,9.18435756097406,775.9986330866255,1986
14,ESTADO DE MÉXICO,0.051658227239344,1.48537769935433,1.91734220604449,37.7103333322846,95.0688420586922,176.72831493481,117.111532758243,111.347574851408,90.13042134509,47.2977191111121,12.6915795380043,7.79939418727351,699.3400902495557,1986
15,MICHOACÁN,0.8908480936445,2.89067194014308,0.00499044508968164,3.04706154685566,23.9472046554826,133.097802506594,125.740126870314,105.528130861079,121.94564222004,47.3069042635377,21.665380640939,10.5053547434442,596.5701187871634,1986
16,MORELOS,2.59144924795299,2.90944405416779,1.23856484489028,29.4048610275873,60.2147062516776,156.308562289855,75.2668874339521,50.5660563119021,60.0497789643515,29.9560989493584,11.6477972746651,2.29995485392026,482.4541615042805,1986
17,NAYARIT,0.0383003606276874,18.6840461792087,0.0,0.334692611035129,4.03032410298145,86.4822956205268,144.48771052218,224.275384431545,116.538628147247,62.4551439736012,9.61462929901149,13.3752256556547,680.3163809036193,1986
18,NUEVO LEÓN,2.41286451139935,9.7017941389746,4.12941092398914,69.5548816828745,91.588031514726,137.831394831452,21.6724455577288,30.0562989568622,145.42092968086,62.0821439575902,34.9313217393379,60.1973138248716,669.5788313206663,1986
19,OAXACA,9.58029425736082,33.4319741564741,5.86027471067725,51.5014800517192,139.238872920448,179.702001615426,181.55608264135,185.300259024326,238.432256516561,119.548631847229,71.126282547292,46.9174752193757,1262.1958855082391,1986
20,PUEBLA,14.9568196712459,17.1394686815005,12.7125186251778,43.9169081207094,88.3037770593273,250.737119567827,133.814593739202,112.57416840753,135.055213109393,116.264002841671,81.6151612982468,48.4409784595181,1055.5307295813489,1986
21,QUERÉTARO,0.625376791353814,0.334337325374503,18.0216503952818,125.585336615836,51.6630628668259,136.705786731171,58.7996116214747,43.3751448319357,37.7629590073124,32.4846250194823,19.8270743314156,6.33947728604162,531.5244428235053,1986
22,QUINTANA ROO,32.4215714121939,18.6328952937386,23.7827775322304,50.3129003290057,96.6113249315268,248.227875513638,89.4292136150965,72.4880038135015,134.81306770298,121.396210592124,61.8697387158242,139.99910111454,1089.9846805663994,1986
23,SAN LUIS POTOSÍ,4.96558790817828,4.13444706058058,8.4761291599431,100.773081371233,51.1033577153074,188.91149727818,121.606214134888,29.0283558553478,93.6877270020573,105.871585508676,60.6349380346729,31.2828784654847,800.4757994945492,1986
24,SINALOA,7.89279033066199,21.8072511991959,2.98800223893999,1.51091240066323,1.974959334183,35.6952273916808,124.827584042953,161.764523369909,117.304334477593,135.622927582281,6.3221637471936,28.588046852689,646.2987229679435,1986
25,SONORA,9.2735625735505,16.6927651192934,5.37365813652419,7.48887151849634,15.1811562423558,13.4982791715834,118.501593177328,100.363421418755,81.6189801091894,19.3869082290839,14.6766578297743,46.8475118681981,448.9033653941324,1986
26,TABASCO,204.071235118078,76.4558486621002,88.0860699309805,18.0423944417061,249.313479883944,122.553541689918,96.3238454453377,154.00689774961,165.11013170458,180.079464219294,236.60511166395,142.645834390241,1733.2938548997397,1986
27,TAMAULIPAS,3.26596653074854,9.01647414463223,3.78175830747174,37.6202633008428,71.2310128129688,163.865167476362,58.2648016166897,52.3160866259661,126.048531230296,83.0093271167194,44.1722469255346,38.4746303885296,691.0662664767615,1986
28,TLAXCALA,0.892353193701582,3.73469609114779,1.11592027866946,49.3232727748896,84.0375976786433,184.326470728442,66.370637360174,72.083670880407,59.9237668891908,46.3900491814852,17.7221456506678,10.5154659178223,596.4360466252408,1986
29,VERACRUZ,16.8501484031227,30.8348289995687,19.5679018955839,26.8086562952174,77.6075752151113,236.36765595989,185.890095517475,155.903792340174,186.585302229985,130.607276986321,117.921513631011,82.7971186049919,1267.7418660784522,1986
30,YUCATÁN,25.7711416141649,26.1489026423229,15.5693351965818,60.8397477667443,78.1012529752233,136.166474188497,116.890188470077,136.149399388496,154.864487660628,118.25156063243,53.1562560012496,105.496956394437,1027.405702930852,1986
31,ZACATECAS,3.86732104242566,6.12645614310361,1.17885747160027,8.86502693034724,20.0155177559592,115.841567204097,135.272481448716,54.1178284912891,75.8527164592667,30.5480303034179,7.65896994248742,20.8520519964582,480.19682518916835,1986
32,NACIONAL,15.2,14.9,10.7,26.3,57.4,122.7,115.8,103.8,125.2,83.0,36.8,36.2,748.0,1986
0,AGUASCALIENTES,23.8898761339797,38.7139125429738,0.0,8.64502038885332,45.379817973685,42.5358332548316,112.203835620171,36.4095297557211,44.1934584775913,0.0,15.883993434557,3.97990056591066,371.8351781482745,1987
1,BAJA CALIFORNIA,28.9254638013254,48.6146947012111,27.6412428810989,10.6350532695674,1.16298985156054,0.145072539360265,0.806347714819923,1.56156670086768,11.1124025364332,81.3136607107623,41.4597416984375,63.912296421546,317.2905328269902,1987
2,BAJA CALIFORNIA SUR,0.812617699763402,2.71074384054482,0.0,0.927928885733764,0.436584560259731,0.132764605442712,28.8893772646914,25.3191973338362,36.6626853974504,14.1737058230339,4.6993271948679,6.14527525845999,120.91020786408423,1987
3,CAMPECHE,60.12772841497,0.282566153052316,1.78431278277807,9.97313517368517,101.926281173653,183.869956591827,189.816561272357,190.686160039142,126.72004073655,71.847607323761,105.512030734138,21.625638508092,1064.1720189040057,1987
4,COAHUILA,16.2427422931042,34.1334029998302,8.72449435621901,22.7701239767184,75.0044242826861,50.0501157485908,47.7056459010777,56.2915327720978,49.0491990773484,25.354231265136,6.37000659828369,4.39669538419264,396.09261465528493,1987
5,COLIMA,7.26297417423375,23.8535901627408,0.674904710052773,5.02362133250932,3.18973121431062,88.9395491046651,286.968930423237,162.399358863152,104.631294564549,21.1551244073298,18.1820266903985,9.32596537829841,731.607071025477,1987
6,CHIAPAS,36.350888303751,44.5484887749201,61.8240426436508,29.9062642524562,67.1324929748049,375.350303707119,377.65486309211,272.417858328292,257.909358136556,94.356344795495,90.7661514513936,95.4809319980243,1803.6979884585728,1987
7,CHIHUAHUA,8.17470871594759,6.10121878428969,3.6735005569747,52.0251326125235,30.0809167533449,31.2448475366602,106.682561700647,128.006721361941,73.35543425864,10.1289312928955,3.76033585644209,13.7334155207993,466.96772495110554,1987
8,CIUDAD DE MÉXICO,0.0,5.7919217511762,4.44418881950391,19.5077849638119,48.7261283118526,108.058248424308,215.104932354282,172.186996409449,116.273471343744,0.0,3.10862714381398,0.0,693.2022995219417,1987
9,DURANGO,19.2441893563196,14.7131058148501,0.0336186752556137,6.5845764021233,24.4550774850143,42.567000366558,89.9719569874491,161.404134900408,87.7504311912681,11.118425770792,5.97499857791347,15.3439944866576,479.1615100146092,1987
10,GUANAJUATO,11.8919281254789,31.6112956124695,76.7046993038175,17.6955560847572,40.0996528403937,56.1791346720345,142.44207142336,104.618992564622,76.083015009232,0.774963555510246,11.3060766933162,10.034042844632,579.4414287296238,1987
11,GUERRERO,1.90203087566834,0.532916072315811,3.46195115713534,7.79781855705128,28.9497195253536,179.607745353684,292.567849420262,194.118295409651,196.690728175352,26.3964632863695,19.0915417892527,0.8994605114928,952.0165201335882,1987
12,HIDALGO,13.8170202638953,6.08546398104282,18.8396596916808,34.097549309212,68.1138998252181,111.43928369993,128.26844005128,54.417795455565,84.6925817763062,32.4468061778683,47.4881066906099,8.25555531568699,607.9621622382954,1987
13,JALISCO,15.0750351664502,46.8790680242288,61.431938421682,9.34953552349695,32.2477846538583,137.685394665857,234.616314710138,179.352195234469,111.8532777828,33.1615062879358,15.4439677951317,12.5730205795774,889.6690388456251,1987
14,ESTADO DE MÉXICO,1.45109815431629,4.69969925080368,10.3522507241587,25.6167187181564,41.068555287051,149.133499134759,220.935872651552,158.729086687266,107.128107678618,7.92512642111817,12.7937884000014,1.4120645825391,741.2458676903398,1987
15,MICHOACÁN,4.62879217648162,4.4641917316621,4.93609064173182,46.1044941245242,33.7803849321113,92.6118808572681,258.955162642312,117.282514826389,82.7363367053154,17.3900819864568,9.70291672659388,3.7986734989654,676.3915208498117,1987
16,MORELOS,1.05260369164041,0.668794690161618,2.96515811500067,6.35140955639149,21.9715090488393,145.468544777256,255.987642937192,103.659633273394,135.953612923178,6.89190486426297,5.59871921542703,1.71968398836118,688.2892170811049,1987
17,NAYARIT,56.8214712823803,54.2244640307508,13.444064648777,0.407626799633307,8.97597405640361,92.4581453996042,304.170148126946,293.399275713203,194.254060310094,12.3325754772925,6.10577314861571,14.7730647708636,1051.366643764564,1987
18,NUEVO LEÓN,39.5972497619576,32.0769244768902,17.1195401468464,37.930067418349,75.1329445351128,147.652801659561,82.2950447737952,90.2532724234133,127.939919314307,29.9162135350698,9.35613288394439,12.7279079225903,701.9980188518368,1987
19,OAXACA,0.96624921182378,5.98500997645547,21.3258637027026,28.4163054755901,55.2943305146919,232.359223180121,308.896424261949,76.9022751323939,170.335773585549,22.51380807473,53.7558812042346,15.2595626360193,992.0107069562606,1987
20,PUEBLA,21.2636547410922,19.3884704287313,27.5617208543375,27.2180410912819,68.4921542670956,167.813990475678,215.558837405252,135.546888959288,179.066454999755,97.5476247120964,110.44905603597,23.2333965473553,1093.1402905179334,1987
21,QUERÉTARO,4.17401464714342,6.26605766852584,21.4619043854753,20.7136525125677,44.4995788452456,113.137807008988,129.478917496321,56.0803994971033,56.0244780211749,18.9753883077075,13.5099272974297,4.37981142964325,488.70193711732554,1987
22,QUINTANA ROO,86.3070731962411,55.6096471230475,61.2189443613835,16.677469758882,327.319186899294,168.174735162882,88.7970380671603,107.253837631922,107.260584796267,71.829494063947,134.663544166253,71.2494827474056,1296.3610379746851,1987
23,SAN LUIS POTOSÍ,15.9667626111651,19.5511601859525,15.9002749895798,38.6823003726705,135.963623410387,142.817312606753,276.542821507883,56.6372617406225,149.039277686072,21.4775287496284,24.5813468556587,7.39456249828163,904.5542332146542,1987
24,SINALOA,13.8321465702092,22.0535723769563,9.05952433438244,9.34378783901177,8.46496679074774,23.2399493535548,133.805990034237,133.131121010351,99.6474330641516,21.9310975186512,9.76070923558862,35.5776092107873,519.8479073386289,1987
25,SONORA,4.70703446315742,23.3098512803974,1.96601281339521,4.27903057118922,15.8529507980643,10.4768126144236,83.8143366985301,98.1176857339011,33.1225880776172,7.7293147018322,4.052819844214,34.1713984927484,321.59983608947016,1987
26,TABASCO,70.4786683655989,78.4706183015812,83.5100287116471,28.2943659155087,55.3776129603958,341.94154847946,289.394671387001,275.210688167337,281.230301412366,241.872718179322,214.542059427016,166.251413739711,2126.5746950469443,1987
27,TAMAULIPAS,29.5537707963156,21.4629383861035,22.0923096046514,24.7435225001744,114.858317148646,142.838571816555,134.549557563123,69.9954329081307,84.8802491778423,38.757938612964,12.6678833573052,3.76341119065756,700.1639030624686,1987
28,TLAXCALA,0.576000616878596,3.78826101875185,5.30439065669563,30.7610122840244,63.2871643567476,139.477985635317,141.566687272065,117.765815086179,64.795888227976,0.263261378944541,9.62462842784123,4.68685539525991,581.8979503566808,1987
29,VERACRUZ,10.9058572133862,10.5616350387304,35.6117868026677,27.6572823795343,61.7230330680356,215.66665221656,280.545005515919,111.867216432993,230.356792932845,67.6895413101337,78.7577351321912,25.2435709078624,1156.5861089508585,1987
30,YUCATÁN,35.2052098231596,12.9321817125889,20.7037633655488,9.20336448542119,137.773997823609,132.242416875744,132.456615985833,114.075037853688,189.363431858265,71.5331112252417,72.7611461122152,57.0179645109064,985.2682416322207,1987
31,ZACATECAS,51.3179452567746,44.7531742607144,3.23101626384828,6.48718396699653,25.8575324185465,55.8977336725907,116.212742733812,70.5633622347551,105.111423492964,2.63580962023333,4.77111589351457,28.7353631711349,515.5744029858848,1987
32,NACIONAL,20.1,22.0,16.8,21.8,52.6,101.4,152.5,113.8,104.1,32.1,28.2,23.8,689.2,1987
0,AGUASCALIENTES,0.0214754853159066,0.0,1.99571231342074,17.8689293604085,0.0,38.3473788713249,119.920120343685,102.235403304876,73.5609546641153,29.5314850614915,12.7516712530862,10.5888295462321,406.8219602039561,1988
1,BAJA CALIFORNIA,41.6043647251519,20.2299621510793,15.3031902951238,47.2826753320508,3.02141788022593,0.0,0.0621508043832107,6.46393872874965,2.47874421269637,1.16485293302227,19.3200566094423,35.4748946627377,192.40624833466325,1988
2,BAJA CALIFORNIA SUR,0.595533741457241,0.0405230211814412,0.209871658498774,13.0551247650663,0.135906061058788,1.46964665836482,14.275719480368,18.8838842609393,43.2501963724697,5.74573325248045,0.920715020111926,10.4291666854654,109.01202097746214,1988
3,CAMPECHE,0.519327054015272,19.3540257157384,107.680079263509,3.93715290805046,13.8392645978217,329.886969709875,281.18639889573,221.906523363621,138.203806004372,85.0907381910497,34.5406533787452,38.6420462109527,1274.7869852934805,1988
4,COAHUILA,4.01291728283104,8.16596249060648,1.23196136835092,13.4781569166791,32.3459990102238,23.987777572335,87.4358081631921,70.3156205468997,112.803609102874,17.6427776600439,7.90941156320962,4.76933323287963,384.0993349101253,1988
5,COLIMA,1.56747622832952,0.0,3.92141789488553,3.52276575579385,0.285476129837472,89.4452715652689,180.968270344341,235.423537601907,183.443545336776,67.5311479155638,14.8388605656223,8.00249855704973,788.9502678953751,1988
6,CHIAPAS,105.422230758675,115.691567743336,44.5334992167594,35.9915256507283,45.1045108471689,332.392558596122,231.746813033882,412.063649363554,347.30992400442,216.858214771547,117.447356102132,60.9689330894934,2065.530783177818,1988
7,CHIHUAHUA,8.44668903298171,4.21485044234009,4.16187709742774,22.1070038285113,4.2364241444441,43.7788085775446,101.739825271076,118.814675423634,53.9413716064507,35.6590399974567,2.68116759372939,11.2555570363649,411.03729005196124,1988
8,CIUDAD DE MÉXICO,0.0,10.9308536583499,36.313402233706,12.5963752540814,71.986870156288,174.854442412785,193.80193918648,142.539843439366,92.3344985497626,14.9912019040267,17.8625466913182,2.92677740530537,771.1387508914694,1988
9,DURANGO,5.20883055668799,3.27195912439843,1.58697642546061,2.16462562218851,4.13499003613383,75.6462904450992,149.074208040907,119.780147823561,56.434186846954,8.91480647007649,4.87584493964431,20.519131398554,451.61199772966535,1988
10,GUANAJUATO,0.129972119189076,0.040866201822423,7.4287034930318,35.7261834369812,1.30128254597409,59.2338197046523,148.314583024369,129.195033852635,90.3655260266291,38.1217639052019,10.9681570913303,9.27264638613612,530.0985377879523,1988
11,GUERRERO,0.416410819018442,0.819833367998359,3.28682297735707,0.498198840729525,8.86419527924918,334.500688508207,247.94427210281,374.819083826248,214.828035397382,67.0290829318635,5.27657344757907,0.129629220884539,1258.4128267193264,1988
12,HIDALGO,7.45108399890339,13.4987735676549,60.6464129241651,40.1371633544966,46.3162463761871,124.02885162056,138.450910998917,125.925682415341,127.995830609648,29.346254739165,15.4843849764922,7.55975533192248,736.8413509134529,1988
13,JALISCO,0.768707277897067,0.0,6.59710165135348,12.3317933429271,0.592473190490655,106.227762296506,244.387050896098,204.595558741289,122.348031792251,47.1859311706166,12.3006275683288,9.10404278370459,766.4390807114623,1988
14,ESTADO DE MÉXICO,2.1825519564351,4.63577666945263,31.6873288657221,8.54404557228351,25.2720382548304,159.845109543464,207.014299756662,213.992979910482,161.195969147532,30.109498166047,10.5217294738379,1.71033873987386,856.7116660566224,1988
15,MICHOACÁN,1.61216465097692,0.9020683641227,16.3971220849883,1.68819208561608,2.79824235546519,152.315290608192,173.559198726478,279.159431668533,142.295359185769,21.3604964642212,3.11157188947269,0.288031711622421,795.4871697954576,1988
16,MORELOS,0.822329036664793,0.621899365098526,13.6449348669575,5.61672249720084,14.5518228625062,184.498324564636,169.892112684812,133.416951605505,111.854442412302,14.503353809942,1.06773413244307,1.51423613946155,652.0048639775296,1988
17,NAYARIT,2.29796629469901,0.49412251952394,1.25741555173463,2.59146321650181,0.655888141195462,181.462387686202,271.830411508904,349.921351128086,140.949610355732,40.1464869511219,1.85301852939271,7.03827176863038,1000.4983936517239,1988
18,NUEVO LEÓN,29.2771279458497,13.6068236699035,17.4917482230863,51.3501665201092,50.5859306912305,80.1781335300099,84.4244367503202,156.676594593717,258.671558599572,32.2187012173788,1.16431795047845,1.88554489351862,777.5310845851741,1988
19,OAXACA,53.616166767276,0.578528583882602,9.30479533091999,19.5945337197392,130.524672399428,321.300261585016,414.364073181155,348.574850163795,249.740861429918,74.9390647422521,14.2847257249498,5.30963276975285,1642.1321663980846,1988
20,PUEBLA,35.2303227522077,26.6992104913635,28.7758374074222,56.4896477688908,68.4043678196791,219.599262367813,190.198341916224,225.000903406127,194.952463962658,98.008063775922,43.9726474400768,32.1034155618094,1219.4344846701936,1988
21,QUERÉTARO,3.63271939781779,2.07095957850668,41.8958913410853,24.6687418981492,31.4405229405269,96.8927057875494,151.948720721948,140.971906376224,76.9530336004351,35.0490546676166,7.02949567889022,3.04411327356431,615.5978652623136,1988
22,QUINTANA ROO,41.7006239153813,14.0160011448108,90.853134243818,19.0369006431008,11.5540176067351,268.130793804868,128.503972281613,110.545290746856,102.52602199126,41.5013127814256,78.3923843886869,37.0820296783662,943.8424832269217,1988
23,SAN LUIS POTOSÍ,14.786823496406,14.7446013417365,43.6020328033235,62.1224735032571,65.6252948868936,171.353373958379,187.276468154222,269.062925811842,158.896262979814,40.6697215158347,6.25327249253848,7.04107338517421,1041.434324329421,1988
